cbsa_code,cbsa_name,year,topmetro,metrosize,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Employment-to-Population Ratio,Median Earnings,Relative Income Poverty Rate
21780,"Evansville, IN-KY Metropolitan Statistical Area",2014,1,Midsized,10697,154847.39,16783400960,43588.637,108386.73,53304.496,0.701619267,31116.56641,0.259299606
21780,"Evansville, IN-KY Metropolitan Statistical Area",2015,1,Midsized,9428,156241.36,16818766848,45103.758,107646.06,53395.793,0.72191602,29425.38672,0.274839699
21780,"Evansville, IN-KY Metropolitan Statistical Area",2016,1,Midsized,9115,157048.44,16684575744,44725.531,106238.41,52919.363,0.737199724,31539.08789,0.263976395
21780,"Evansville, IN-KY Metropolitan Statistical Area",2017,1,Midsized,8922,158201.34,17177760768,45542.492,108581.64,54568.777,0.744533539,31044.23438,0.258072257
21780,"Evansville, IN-KY Metropolitan Statistical Area",2018,1,Midsized,10016,159772.81,17716852736,45423.313,110887.77,56304.746,0.726494908,35059.98438,0.266297907
21780,"Evansville, IN-KY Metropolitan Statistical Area",2019,1,Midsized,9835,159730.75,18022955008,46690.246,112833.35,57200.113,0.731940508,31891.09961,0.265575826
22180,"Fayetteville, NC Metropolitan Statistical Area",2009,1,Large,15684,208710.95,25498705920,48719.449,122172.34,53735.336,0.667397261,29858.89063,0.271163821
22180,"Fayetteville, NC Metropolitan Statistical Area",2010,1,Large,15402,208707.27,26007941120,49214.66,124614.45,53029.164,0.668252289,28420.47852,0.275043458
22180,"Fayetteville, NC Metropolitan Statistical Area",2011,1,Large,14408,207571.47,26483771392,49443.387,127588.69,53057.848,0.64993006,29845.98438,0.255856395
22180,"Fayetteville, NC Metropolitan Statistical Area",2012,1,Large,13071,205582.05,25866188800,48703.738,125819.3,51457.391,0.652290821,30418.88281,0.263747811
22180,"Fayetteville, NC Metropolitan Statistical Area",2013,1,Large,11677,207080.67,25951350784,48190.258,125320.01,50966.949,0.64044106,30440.26758,0.24511309
22180,"Fayetteville, NC Metropolitan Statistical Area",2014,1,Large,10627,202000.41,24756711424,47489.199,122557.73,48482.207,0.640802383,29940.85938,0.241180375
22180,"Fayetteville, NC Metropolitan Statistical Area",2015,1,Large,11007,203017.27,24690468864,48491.098,121617.58,48225.832,0.665284753,28555.8125,0.247648612
22180,"Fayetteville, NC Metropolitan Statistical Area",2016,1,Large,10815,204033.53,24659990528,48162.801,120862.44,47714.668,0.668387473,29267.69141,0.254397005
22180,"Fayetteville, NC Metropolitan Statistical Area",2017,1,Large,11343,205250.42,25123807232,48676.797,122405.63,48545.887,0.682206571,27441.60938,0.246511012
22180,"Fayetteville, NC Metropolitan Statistical Area",2018,1,Large,11007,206286.75,25643450368,48978.605,124309.73,49082.039,0.685603559,29429.49219,0.235130534
22180,"Fayetteville, NC Metropolitan Statistical Area",2019,1,Large,10793,207724.61,25471823872,48948.801,122623.05,48359.418,0.696356535,29424.81445,0.220943257
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2009,1,Large,19040,190994.97,18443180032,46527.895,96563.695,42685.926,0.708350718,31445.6875,0.243668795
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2010,1,Large,18739,192403.47,19554865152,47722.641,101634.68,44211.668,0.707250237,28621.41602,0.239116982
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2011,1,Large,18732,195612.8,20052635648,47371.363,102511.88,44277.641,0.696524322,30485.26758,0.229960307
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2012,1,Large,19710,200157.89,20436559872,47694.297,102102.2,44207.137,0.700487912,29987.42188,0.243318558
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2013,1,Large,18408,205142.77,21598312448,49338.551,105284.3,45842.66,0.70852232,30524.41406,0.22810097
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2014,1,Large,18579,213430.48,22496235520,49541.234,105403.1,46817.121,0.715866446,31962.54492,0.236084551
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2015,1,Large,18368,222123.36,23470452736,50807.035,105664.05,47730.367,0.731061757,31843.74023,0.218891665
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2016,1,Large,18667,230784.8,24942215168,51024.313,108075.65,49507.578,0.72918272,31825.6543,0.206329226
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2017,1,Large,18827,236115.55,25987319808,52661.816,110061.88,50400.531,0.735047281,33502.18359,0.198505029
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2018,1,Large,21042,241406.95,27066032128,52268.855,112117.86,51530.887,0.741558671,35491.23438,0.217169359
22220,"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",2019,1,Large,NA,246212.63,27522357248,53749.727,111782.88,51452.891,0.735849798,34087.61328,0.229568988
22420,"Flint, MI Metropolitan Statistical Area",2009,1,Midsized,11438,131259.38,13277840384,44713.43,101157.27,31023.787,0.594346941,29005.75977,0.289044857
22420,"Flint, MI Metropolitan Statistical Area",2010,1,Midsized,10628,130243.84,13904349184,44230.785,106756.3,32719.734,0.562707245,27401.79883,0.302263409
22420,"Flint, MI Metropolitan Statistical Area",2011,1,Midsized,10958,131970.5,14465961984,44498.711,109615.12,34277.418,0.580155849,28282.7168,0.31352964
22420,"Flint, MI Metropolitan Statistical Area",2012,1,Midsized,9718,133237.58,14993018880,44001.16,112528.45,35851.91,0.581877947,26240.18164,0.278087288
22420,"Flint, MI Metropolitan Statistical Area",2013,1,Midsized,9826,135461.19,15050306560,43384.59,111104.2,36210.043,0.60235256,27103.66016,0.310733974
22420,"Flint, MI Metropolitan Statistical Area",2014,1,Midsized,10836,136458.17,15152332800,44027.477,111040.13,36700.988,0.602016985,26867.43164,0.293208301
22420,"Flint, MI Metropolitan Statistical Area",2015,1,Midsized,11449,136142.97,15716889600,46080.457,115444.01,38290.824,0.628266037,26484.0293,0.273850054
22420,"Flint, MI Metropolitan Statistical Area",2016,1,Midsized,12863,136923.25,16204372992,46007.949,118346.39,39626.664,0.629099369,27173.5332,0.249488801
22420,"Flint, MI Metropolitan Statistical Area",2017,1,Midsized,13257,137495.73,16063042560,46056.742,116825.75,39419.668,0.640637815,28073.30664,0.282988638
22420,"Flint, MI Metropolitan Statistical Area",2018,1,Midsized,13046,138081.69,16410682368,46215.699,118847.64,40352.02,0.675336897,29964.0957,0.256490976
22420,"Flint, MI Metropolitan Statistical Area",2019,1,Midsized,12754,139455.44,16538128384,46805.707,118590.77,40753.074,0.637557566,30069.70117,0.263849497
22660,"Fort Collins, CO Metropolitan Statistical Area",2009,1,Midsized,16172,134009.59,14047845376,45398.141,104827.16,47347.605,0.743197739,26915.46875,0.31536755
22660,"Fort Collins, CO Metropolitan Statistical Area",2010,1,Midsized,15477,134564.44,14104024064,45206.73,104812.41,46944.406,0.719404161,32035.3125,0.32647869
22660,"Fort Collins, CO Metropolitan Statistical Area",2011,1,Midsized,15644,136997.5,14257958912,45362.262,104074.59,46709.73,0.720089912,31515.98242,0.298928678
22660,"Fort Collins, CO Metropolitan Statistical Area",2012,1,Midsized,14542,140909.91,14692178944,45534.316,104266.48,47265.746,0.737970471,27494.24414,0.322955579
22660,"Fort Collins, CO Metropolitan Statistical Area",2013,1,Midsized,14318,146703.25,15063263232,45089.605,102678.45,47634.637,0.750667214,30438.61523,0.31623593
22660,"Fort Collins, CO Metropolitan Statistical Area",2014,1,Midsized,15349,151378.61,15709121536,46741.434,103773.72,48483.746,0.747298956,27745.71289,0.294749439
22660,"Fort Collins, CO Metropolitan Statistical Area",2015,1,Midsized,15577,157355.69,16597749760,48243.367,105479.19,49797.781,0.769362271,31987.80078,0.288462132
22660,"Fort Collins, CO Metropolitan Statistical Area",2016,1,Midsized,16282,163637.98,17552752640,48394.102,107265.75,51780.473,0.745339572,31219.20703,0.285534829
22660,"Fort Collins, CO Metropolitan Statistical Area",2017,1,Midsized,16844,168913.83,18563082240,49736.762,109896.75,53949.273,0.742319167,32261.93359,0.307163358
22660,"Fort Collins, CO Metropolitan Statistical Area",2018,1,Midsized,18301,174687.77,19288279040,49958.77,110415.73,55005.641,0.76051259,35410.49609,0.276691347
22660,"Fort Collins, CO Metropolitan Statistical Area",2019,1,Midsized,18531,178834.06,19593738240,51092.195,109563.8,54899.953,0.774603307,35497.89844,0.289962262
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2009,1,Midsized,8862,104882.27,9389573120,37842.254,89524.875,38004.617,0.668935776,26562.84375,0.230959058
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2010,1,Midsized,8378,103699.04,9688377344,38466.254,93427.836,39011.922,0.659982741,25397.94727,0.214441627
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2011,1,Midsized,7653,101904.92,9686201344,39048.02,95051.359,38863.574,0.597038746,25841.28125,0.250193566
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2012,1,Midsized,7028,102017.73,9555225600,38876.191,93662.391,38298.879,0.655944169,25162.00586,0.224954471
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2013,1,Midsized,6065,100737.34,9774329856,38530.957,97027.867,39322.398,0.653100967,26912.91406,0.236576617
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2014,1,Midsized,6700,101023.37,9783616512,39056.504,96845.078,39415.102,0.671304703,27921.69922,0.241104633
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2015,1,Midsized,7025,101772.78,9597486080,39665.461,94303.078,38572.004,0.653993368,26493.48242,0.260259837
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2016,1,Midsized,7207,102771.88,9798210560,39575.785,95339.406,39323.395,0.65317893,27324.08008,0.22582373
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2017,1,Midsized,7817,102164.24,9861037056,39845.117,96521.414,39407.734,0.661866963,26926.26758,0.251081258
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2018,1,Midsized,7630,102078.02,9960273920,39960.828,97575.109,39793.664,0.678424299,28620.83398,0.245314255
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",2019,1,Midsized,NA,102124.34,10076534784,40661.785,98669.266,40246.895,0.670390308,27921.00781,0.20639205
23060,"Fort Wayne, IN Metropolitan Statistical Area",2009,1,Midsized,15009,191070.64,19735560192,42705.254,103289.34,51020.273,0.704611957,31331.19336,0.282702982
23060,"Fort Wayne, IN Metropolitan Statistical Area",2010,1,Midsized,13879,190598.5,21857660928,42998.992,114679.09,56146.352,0.692335665,34396.60938,0.243011817
23060,"Fort Wayne, IN Metropolitan Statistical Area",2011,1,Midsized,13764,193974.16,22146045952,43012.637,114170.09,56447.207,0.706683397,32924.64063,0.270805925
23060,"Fort Wayne, IN Metropolitan Statistical Area",2012,1,Midsized,12706,196789.45,22324979712,42542.695,113446.02,56630.047,0.723024189,32981.48438,0.282544374
23060,"Fort Wayne, IN Metropolitan Statistical Area",2013,1,Midsized,12483,196332.75,22408163328,42350.711,114133.6,56495.25,0.70595336,32303.07813,0.275492877
23060,"Fort Wayne, IN Metropolitan Statistical Area",2014,1,Midsized,13136,199170.36,23053144064,42693.93,115745.86,57836.59,0.748910308,30832.30273,0.269930243
23060,"Fort Wayne, IN Metropolitan Statistical Area",2015,1,Midsized,13674,204255.45,23541049344,44159.102,115252.98,58734.273,0.739864767,31758.4707,0.256821096
23060,"Fort Wayne, IN Metropolitan Statistical Area",2016,1,Midsized,13798,205415.16,24200364032,44388.605,117811.98,60067.375,0.751256406,31653.41406,0.261728883
23060,"Fort Wayne, IN Metropolitan Statistical Area",2017,1,Midsized,13574,207677.63,24451278848,45045.238,117736.7,60307.266,0.743416727,33490.59375,0.24837479
23060,"Fort Wayne, IN Metropolitan Statistical Area",2018,1,Midsized,14455,211299.88,25630031872,45727.617,121296.95,62645.813,0.762697101,30523.47461,0.229035929
23060,"Fort Wayne, IN Metropolitan Statistical Area",2019,1,Midsized,15289,214872,25866119168,46236.738,120379.2,62589.969,0.771331906,32977.87109,0.242696077
23420,"Fresno, CA Metropolitan Statistical Area",2009,1,Large,55768,345550.13,36390633472,42233.969,105312.17,39491.594,0.631027102,25395.0293,0.260407746
23420,"Fresno, CA Metropolitan Statistical Area",2010,1,Large,48512,341882.88,36257222656,41920.469,106051.59,38900.969,0.618460357,25284.75781,0.287666023
23420,"Fresno, CA Metropolitan Statistical Area",2011,1,Large,45766,344562.16,36141162496,41497.027,104890.11,38472.355,0.604557157,24931.49805,0.279416502
23420,"Fresno, CA Metropolitan Statistical Area",2012,1,Large,43313,357581.72,36089937920,40601.48,100927.8,38188.594,0.59976548,23049.72461,0.280159801
23420,"Fresno, CA Metropolitan Statistical Area",2013,1,Large,40327,363158.75,37470711808,40725.629,103179.98,39380.098,0.624809921,25887.67969,0.285384655
23420,"Fresno, CA Metropolitan Statistical Area",2014,1,Large,39559,369344.41,38531907584,41382.699,104325.15,40113.711,0.632574618,23343.80664,0.259680778
23420,"Fresno, CA Metropolitan Statistical Area",2015,1,Large,40927,379238.25,40299937792,42935.063,106265.49,41568.27,0.645193696,25122.38867,0.259938538
23420,"Fresno, CA Metropolitan Statistical Area",2016,1,Large,44915,389602.38,41751220224,43445.203,107163.66,42741.539,0.646357238,26548.1875,0.264616847
23420,"Fresno, CA Metropolitan Statistical Area",2017,1,Large,49213,397377.78,42570301440,43824.629,107128.03,43208.137,0.667775214,28953.95313,0.279128492
23420,"Fresno, CA Metropolitan Statistical Area",2018,1,Large,49132,405574.94,43933339648,44162.074,108323.61,44289.871,0.668328881,28455.44531,0.258900911
23420,"Fresno, CA Metropolitan Statistical Area",2019,1,Large,48777,415643.22,44212666368,45051.98,106371.68,44252.449,0.655005097,29933.625,0.247452766
23540,"Gainesville, FL Metropolitan Statistical Area",2009,1,Midsized,11720,142052.98,12980339712,41300.836,91376.742,42647.141,0.60090518,22993.90625,0.298787415
23540,"Gainesville, FL Metropolitan Statistical Area",2010,1,Midsized,11216,141175.98,13078151168,41220.066,92637.219,42832.281,0.589203119,25378.77148,0.314109832
23540,"Gainesville, FL Metropolitan Statistical Area",2011,1,Midsized,11402,141154.73,12766332928,40714.73,90442.117,41586.988,0.597949505,28282.52344,0.31912297
23540,"Gainesville, FL Metropolitan Statistical Area",2012,1,Midsized,11171,143818.17,12578874368,40256.746,87463.734,40808.703,0.600816965,26488.85547,0.317290694
23540,"Gainesville, FL Metropolitan Statistical Area",2013,1,Midsized,10845,145144.08,12747190272,40469.223,87824.391,41271.074,0.607472837,24778.64258,0.283683866
23540,"Gainesville, FL Metropolitan Statistical Area",2014,1,Midsized,10826,148372.25,12945273856,40893.352,87248.617,41525.469,0.595595658,27832.24023,0.30252105
23540,"Gainesville, FL Metropolitan Statistical Area",2015,1,Midsized,11629,152751.25,13191277568,41601.082,86357.906,41740.453,0.626104414,26642.95703,0.302784204
23540,"Gainesville, FL Metropolitan Statistical Area",2016,1,Midsized,12759,156662.22,13679376384,41913.094,87317.648,42559.461,0.609787822,25893.13867,0.300499886
23540,"Gainesville, FL Metropolitan Statistical Area",2017,1,Midsized,12597,151858.89,14229961728,44291.48,93705.156,43853.988,0.649942696,25788.09766,0.297407687
23540,"Gainesville, FL Metropolitan Statistical Area",2018,1,Midsized,13313,154710.61,14949372928,45403.609,96627.977,45586.668,0.65680021,29408.75195,0.297462255
23540,"Gainesville, FL Metropolitan Statistical Area",2019,1,Midsized,13537,156109.8,14967539712,46166.602,95878.289,45476.348,0.659429193,29939.38281,0.29096821
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2009,1,Very Large,43380,454572.47,48944226304,45492.121,107670.9,49355.355,0.698990762,29849.42969,0.307749957
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2010,1,Very Large,43958,459564.78,50704379904,45495.434,110331.3,50997.004,0.695566118,28379.33203,0.311458737
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2011,1,Very Large,44112,479884.47,51393998848,44977.199,107096.61,51262.973,0.716340005,29852.16992,0.302556574
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2012,1,Very Large,49727,498697.53,52413169664,45156.766,105100.12,51707.109,0.711543024,28858.5,0.300041646
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2013,1,Very Large,39826,515706.38,53661753344,44929.355,104054.85,52328.781,0.721639991,29425.42578,0.301599622
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2014,1,Very Large,41288,530539.81,55958347776,46052.078,105474.36,54001.648,0.742611408,28927.71094,0.289379478
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2015,1,Very Large,40131,546913.19,58626416640,47239.223,107195.1,56110.32,0.762075603,30954.14258,0.283801705
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2016,1,Very Large,58616,569677.25,61389381632,47137.863,107761.69,58204.988,0.760146141,31488.75977,0.285871863
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2017,1,Very Large,41590,578793,61918621696,47630.762,106978.87,58212.246,0.786499321,31000.92578,0.251146197
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2018,1,Very Large,42223,589493,64334692352,47951.863,109135.64,60048.996,0.76947391,32559.19336,0.270607561
24340,"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",2019,1,Very Large,42833,596585,64572674048,48546.684,108237.16,59935.465,0.786831796,32903.97266,0.282791913
24540,"Greeley, CO Metropolitan Statistical Area",2009,1,Midsized,11399,83228.336,9264609280,43204.359,111315.56,37328.242,0.70938015,34296.1875,0.274871081
24540,"Greeley, CO Metropolitan Statistical Area",2010,1,Midsized,9366,82855.938,9188476928,44038.02,110897.02,36145.648,0.709054291,33469.51953,0.286553532
