cbsa_code,year,cbsa_name,top100,keep,largest,large,midsized,Employment at firms 0-5 years old,Jobs,Real GDP,Average Annual Wage,Output per Job,Output per Person,Median Earnings,Employment Rate,Relative Income Poverty Rate
24860,2017,"Greenville-Anderson, SC Metropolitan Statistical Area",1,1,0,1,0,35034,388600.4858,42438762837,45972.26052,109209.2377,47395.26484,30507.14063,0.718693316,0.261225641
24860,2018,"Greenville-Anderson, SC Metropolitan Statistical Area",1,1,0,1,0,36769,399803.203,43769163351,45633.78199,109476.7701,48276.97788,31067.87109,0.729776144,0.250158876
25060,2008,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,22801,155915.74,20734015803,43959.58293,132982.1852,54509.55061,31497.13086,0.714137256,0.250180215
25060,2009,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,20869,152348.9073,19803076614,44730.45741,129985.0256,51438.56673,28704.92188,0.682844758,0.263833076
25060,2010,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,16988,151117.8572,19710390333,44059.34048,130430.5837,50629.9472,29496.30859,0.65975064,0.26313132
25060,2011,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,16378,148264.9128,19237731353,43461.1005,129752.4208,48864.9283,29058.93945,0.682151377,0.258470833
25060,2012,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,13378,147771.7018,18692349289,43069.83087,126494.7825,47111.53442,27986.52734,0.646507621,0.264060169
25060,2013,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,12712,149261.5226,18264759211,43161.94264,122367.499,45670.91803,27576.01367,0.654160917,0.248790771
25060,2014,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,12669,148937.7861,18334506800,43193.91246,123101.7815,45400.1981,28604.9375,0.657985628,0.251495063
25060,2015,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,11449,149849.6696,18011790953,43391.57505,120199.0702,44297.135,29436.89063,0.643312573,0.251403838
25060,2016,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,11652,151461.5817,17427404734,43142.84953,115061.5525,42613.95915,29213.25586,0.694097221,0.24998416
25060,2017,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,15013,151301.0558,18142327121,43135.91934,119908.7939,43933.89722,30371.20313,0.678524375,0.252547294
25060,2018,"Gulfport-Biloxi, MS Metropolitan Statistical Area",1,1,0,0,1,14434,151881.9266,18655976325,43163.29185,122832.1022,44848.46873,29014.94141,0.657688022,0.251428425
25180,2008,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,9315,98756.52459,9921756948,41901.51199,100466.8501,37324.67449,32477.13672,0.728786051,0.23909013
25180,2009,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,8053,94955.68295,9662649859,41921.693,101759.5741,36140.56492,33051.14844,0.694182694,0.272731364
25180,2010,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,7216,94675.95751,9875204113,41538.46821,104305.2996,36597.73752,33892.97266,0.677896619,0.268342584
25180,2011,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,7089,96478.97607,10257799727,41490.35359,106321.6065,37719.98752,32474.99414,0.66666472,0.255822957
25180,2012,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,6439,99815.05469,10473234007,40901.08574,104926.3965,38305.68522,32736.25391,0.690276444,0.26330927
25180,2013,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,6252,100621.0121,10453729567,40644.01533,103892.1131,38023.65562,31975.4375,0.684912562,0.256715655
25180,2014,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,5809,101317.9725,10555562343,40865.57475,104182.5264,38139.35513,31593.89453,0.674488246,0.234993607
25180,2015,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,6084,102111.1557,10540626310,41684.1656,103226.9808,37876.95504,33570.72656,0.684607208,0.262586474
25180,2016,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,5983,102564.9856,10783829954,41705.46384,105141.4368,38409.01384,33272.03125,0.698889911,0.253888696
25180,2017,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,6536,102963.89,10943831034,42178.67774,106288.0494,38670.23446,35786.80859,0.697748423,0.27407673
25180,2018,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",1,1,0,0,1,6226,103713.8169,11299818323,42945.53739,108951.9088,39532.52328,35976.13281,0.691071451,0.258012503
25420,2008,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,31224,316142.4893,36615151225,48589.34736,115818.5073,67518.13333,35045.58203,0.779298246,0.272476226
25420,2009,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,23195,307241.2176,36348350236,49573.64802,118305.5793,66465.67625,33987.15234,0.743922293,0.258040398
25420,2010,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,22757,303905.7771,36506406055,49698.79454,120124.0937,66362.97642,34103.6875,0.733215392,0.262587816
25420,2011,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,20642,305450.8604,36063853609,49620.20676,118067.6118,65304.32004,33513.37109,0.727175295,0.28097561
25420,2012,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,20047,306456.5289,36252416345,49933.73074,118295.4609,65312.60827,32611.49023,0.738895714,0.256398261
25420,2013,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,18919,308535.6191,36733795496,50340.08056,119058.5243,65811.95009,34006.57422,0.735600352,0.275700986
25420,2014,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,18776,310606.1273,37780297240,51118.53088,121634.1016,67319.83842,33420.80859,0.73561734,0.270748794
25420,2015,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,21821,316040.969,39186835372,52287.85039,123992.8972,69387.68764,33467.03125,0.743561864,0.276573002
25420,2016,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,20481,319912.2947,38547468949,51569.31343,120493.8653,67908.30271,36604.72656,0.750483751,0.278778881
25420,2017,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,20018,323054.4299,38958415163,52358.63472,120593.9667,68216.33155,35979.52344,0.744237542,0.26353696
25420,2018,"Harrisburg-Carlisle, PA Metropolitan Statistical Area",1,1,0,1,0,21982,326952.8259,39824600029,52743.07494,121805.3397,69301.27263,35001.66406,0.771209359,0.286231518
25540,2008,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,52438,616652.7494,101000000000,62667.74511,163910.7958,83919.81217,40907.90625,0.763416886,0.275720239
25540,2009,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,48885,593674.2216,99568038660,62781.92899,167714.9437,82314.57457,40970.625,0.739115298,0.293155581
25540,2010,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,45639,585814.4499,99224511178,63186.58509,169378.7362,81729.22612,40599.66016,0.725954115,0.291952938
25540,2011,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,43588,591926.0071,98263632149,63390.3982,166006.614,80810.30359,39996.15234,0.728278458,0.296287388
25540,2012,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,43323,597466.9175,98266246399,63535.3045,164471.4436,80871.04612,41432.69141,0.736120343,0.283008516
25540,2013,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,41853,602751.5927,95924433408,63458.34729,159144.2222,78972.05514,40514.08984,0.727749348,0.290077448
25540,2014,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,42801,609594.3631,96969521500,64376.53923,159072.2083,79889.20868,39916.15625,0.747733116,0.280808628
25540,2015,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,40799,613896.6545,102000000000,65873.20149,165596.3245,83904.917,41999.52734,0.744833469,0.280823916
25540,2016,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,41061,614817.0401,102000000000,65214.53939,165456.5211,84180.85208,41832.22656,0.747105479,0.271507323
25540,2017,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,41697,616760.4972,100000000000,65290.66634,162786.7361,83201.16639,41932.85547,0.741717458,0.287786961
25540,2018,"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",1,1,1,0,0,52262,620777.4538,102000000000,65320.07752,164626.7074,84719.01537,43510,0.763021886,0.282368958
25860,2008,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,12421,153532.2478,13842664984,37717.20546,90161.28654,38028.98598,28915.94727,0.739297807,0.236989543
25860,2009,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,14956,139762.086,12606183250,37285.87706,90197.44629,34477.12976,27513.28906,0.651409566,0.240321264
25860,2010,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,11683,138189.7455,12717932689,37761.90803,92032.391,34786.75342,27984.89063,0.665908337,0.251844049
25860,2011,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,10579,139392.9225,12580184423,37677.37691,90249.8075,34515.52606,27984.57227,0.636044025,0.254873246
25860,2012,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,10721,139704.8403,12358411997,37323.3323,88460.872,33981.08802,27124.60352,0.670947731,0.240516528
25860,2013,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,9603,141482.4681,12742715795,37236.24628,90065.68777,35063.62057,26679.76758,0.628097951,0.246155873
25860,2014,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,10014,142761.3293,12966332815,37771.09249,90825.24574,35711.5629,26409.38867,0.668895006,0.24924694
25860,2015,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,10051,145008.8371,13673596685,39518.50491,94294.91991,37630.2655,27076.99414,0.657372236,0.255146086
25860,2016,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,10506,147954.6462,13945059847,39813.06111,94252.26047,38224.70341,29986.83398,0.683481812,0.251143962
25860,2017,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,12115,150957.1335,14398504833,40725.66566,95381.41388,39232.55559,28610.88477,0.699201345,0.238212943
25860,2018,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",1,1,0,0,1,12660,151894.5297,14862875802,41025.47206,97849.97413,40342.64473,29992.21289,0.712857664,0.243717387
26420,2008,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,326006,2551094.647,422000000000,63651.50931,165486.2572,74373.28552,35059.94141,0.741351128,0.238621473
26420,2009,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,333431,2485686.96,415000000000,62991.83952,166807.95,71167.98148,34063.02734,0.713357508,0.245828956
26420,2010,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,317986,2476313.84,425000000000,63506.99925,171428.7672,71377.54084,34007.39063,0.699480593,0.253693402
26420,2011,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,293971,2541609.769,447000000000,64821.62107,175804.9635,73778.17204,34483.15625,0.70189631,0.270045042
26420,2012,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,293291,2640308.717,470000000000,66359.77869,178090.5364,76026.60684,33466.20703,0.700457394,0.269422412
26420,2013,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,295796,2738670.653,489000000000,66154.46522,178581.6653,77255.23053,34010.44141,0.714168251,0.26566565
26420,2014,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,304026,2834033.737,498000000000,67779.5413,175782.0683,76599.25785,35988.86328,0.722226322,0.262348741
26420,2015,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,315840,2888108.951,522000000000,68480.99119,180902.0905,78253.55506,36506,0.721159458,0.267921567
26420,2016,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,327305,2878866.627,508000000000,66569.61097,176290.3163,74500.43132,36455.49609,0.717878878,0.260503024
26420,2017,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,329560,2901516.626,518000000000,66328.9085,178693.2291,75080.25987,36468.67969,0.715239823,0.250335425
26420,2018,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1,1,1,0,0,332356,2966445.592,542000000000,66832.43738,182545.5294,77387.68959,35988.10547,0.728931248,0.245742813
26580,2008,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,13520,138588.1351,14551665416,41593.47742,104999.3595,39353.39473,28918.52539,0.617257178,0.282971114
26580,2009,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,12311,133208.5543,14019227639,42844.06924,105242.6979,37816.0121,28499.57617,0.614154041,0.290653437
26580,2010,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,11494,133020.6758,14357919812,42841.7584,107937.5047,38694.33464,28027.90234,0.591060102,0.274993747
26580,2011,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,11209,132394.4103,14554328476,43021.75248,109931.5934,39220.48149,27984.09375,0.581757009,0.282512099
26580,2012,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,10523,133051.9256,14453772199,42439.41945,108632.5668,38962.73546,28091.22656,0.596600771,0.295699477
26580,2013,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,9885,131743.6554,14443984056,42462.60896,109637.0372,39018.81262,27498.58203,0.584070206,0.278677166
26580,2014,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,9644,131725.913,14659031517,43027.99879,111284.3417,39731.32563,28068.76953,0.577593625,0.288301528
26580,2015,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,10146,131448.2914,14305009947,43494.84554,108826.1383,38955.51353,28899.75391,0.577809811,0.271049738
26580,2016,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,9973,130393.5993,13750708012,43014.28111,105455.3911,37679.46975,29070.30859,0.597497642,0.259070009
26580,2017,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,10264,130888.3622,14070840049,42880.20292,107502.6061,38880.78666,29108.33203,0.574009061,0.261888385
26580,2018,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",1,1,0,0,1,11044,130493.8524,14974255018,44328.716,114750.6548,41684.54301,30020.8418,0.565449357,0.255364925
26620,2008,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,22898,204869.9524,23205311725,54410.65754,113268.4977,57672.86523,32570.29883,0.729324818,0.279479921
26620,2009,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,22393,199352.1503,23260793587,56531.62696,116681.9297,56433.30759,35511.90234,0.706267834,0.275365442
26620,2010,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,18897,198675.5875,23910683995,57339.89214,120350.3878,57029.86647,33997.875,0.688754082,0.280800104
26620,2011,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,17612,198331.9489,24300677048,57181.0389,122525.2774,57168.78212,33490.20313,0.687844276,0.262112886
26620,2012,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,17280,199553.3099,24340422895,56731.8001,121974.5386,56602.21218,33767.28516,0.683219492,0.284459412
26620,2013,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,16860,203054.8205,24436849774,55948.46221,120346.0707,56106.62959,31897.19336,0.680874288,0.261754662
26620,2014,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,17527,204732.4171,24484221048,56612.70974,119591.3251,55595.03693,33275.60547,0.681660056,0.280474573
26620,2015,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,19046,209372.2919,24764409241,57417.67483,118279.30530000001,55705.43738,31478.75391,0.68730545,0.253801137
26620,2016,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,17916,214246.0926,25418951566,57439.81354,118643.7113,56529.01861,32874.73828,0.71938628,0.279735059
26620,2017,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,18944,218954.3991,26123754761,57614.91078,119311.3948,57321.49348,33979.08984,0.694903076,0.287262112
26620,2018,"Huntsville, AL Metropolitan Statistical Area",1,1,0,0,1,19729,224171.9751,27249176714,58380.80175,121554.7872,58892.56313,34107.625,0.709839702,0.265981168
26900,2008,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,95736,906018.2636,112000000000,48934.45088,123948.2102,60691.81629,35029.27734,0.755990505,0.25699383
26900,2009,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,95088,866000.5039,108000000000,48859.15912,125236.0946,57889.95816,33962.37891,0.720830441,0.261015534
26900,2010,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,84489,865766.1834,112000000000,49257.15217,129516.3829,59245.54581,33960.63281,0.706598163,0.271798462
26900,2011,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,76228,879138.6444,112000000000,49253.78954,127034.2043,58451.78968,33491.14063,0.70753479,0.260784686
26900,2012,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,75035,903657.1371,112000000000,49334.62905,123597.6889,57880.83851,32479.70508,0.723620832,0.271899223
26900,2013,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,77449,923952.8947,115000000000,49244.98606,124299.7749,58801.01152,32080.27734,0.719449699,0.264711052
26900,2014,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,78083,941210.931,118000000000,49267.81815,125593.0595,59980.00851,32458.93555,0.729283869,0.267239064
26900,2015,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,76544,963253.8831,119000000000,50556.08936,123768.9208,60035.3772,32516.85938,0.74401474,0.270894974
26900,2016,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,74102,985803.4054,122000000000,51051.41554,124178.2691,61042.74279,36284.42188,0.761161447,0.264979631
26900,2017,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,76286,998444.5243,126000000000,51934.19025,126262.7705,62202.07291,36997.28125,0.751703203,0.255191505
26900,2018,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",1,1,1,0,0,79103,1010984.576,130000000000,52374.6826,128307.5568,63316.62565,35476.12891,0.755151987,0.245893076
27140,2008,"Jackson, MS Metropolitan Statistical Area",1,1,0,1,0,31960,251849.6509,27876853520,41830.83239,110688.4739,47934.03601,31436.11523,0.696889281,0.276307464
