stco_code,co_name,type,oic,comp_type,largest_city_pop,pop1990,pop2000,pop2010,pop2016,mf_share_1970,mf_share_2016,projected_jobs_2016,job_deficit,percent_job_deficit,yf_jobs_2000,yf_jobs_2010,yf_jobs_2016,prod_1980,prod_1990,prod_2000,prod_2010,prod_2016,incpercap_00,incpercap_10,incpercap_16,incpercap_ch0016,incpercap_ch0010,incpercap_ch1016,incpercap_sigch0016,incpercap_sigch0010,incpercap_sigch1016,epop_00,epop_10,epop_16,epop_ch_0016,epop_ch_0010,epop_ch_1016,epop_sigch_0016,epop_sigch_0010,epop_sigch_1016,medinc00,medinc10,medinc16,medinc_ch_0016,medinc_ch_0010,medinc_ch_1016,medinc_sigch_0016,medinc_sigch_0010,medinc_sigch_1016,score_0016,gscore_0016,pscore_0016,iscore_0016,ext_povrate_1216,nih_nsf_ed_16,hub_share_15,units_16,units_10,fb_share_10,fb_share_16,fb_share_ch_1016,fb_share_sigch_1016,ba_rate_nhw,ba_rate_col,ba_rate_ch,ba_rate_sigch,DissInd_WB2015
48375,Potter County,1,0,0,109685.338,97874,113546,121073,120832,0.150984457,0.10104337,92.42688727,-10.05805487,-0.108821742,11329,5802,5821,67226.56686,69125.9079,85266.86007,98820.77784,102546.3861,21933.55586,19476.06582,23448.99018,1515.434321,-2457.490035,3972.924356,0,1,1,0.64724769,0.707386955,0.657833241,0.010585551,0.060139265,-0.049553713,0,1,1,41105.03161,38437.7975,42305,1199.968386,-2667.234117,3867.202503,0,0,0,-0.019203338,-0.847663373,0.389210152,0.400843207,0.151347918,NA,0.484672587,639,855,0.142968892,0.175483316,0.032514424,1,0.229043713,0.05833402,0.170709693,1,0.482251232
48381,Randall County,1,0,0,88660.662,89673,104312,120725,132501,0.088142292,0.044796708,15.25216035,16.19460738,1.061791052,4459,3418,4097,62809.58678,66183.34773,86201.03474,97071.89548,94674.93417,30579.59777,31768.9766,34892.02611,4312.428345,1189.378837,3123.049508,1,0,1,0.81016662,0.79879474,0.833211079,0.02304446,-0.011371879,0.034416339,1,0,1,59530.65612,63796.88265,67015,7484.343879,4266.226529,3218.11735,1,1,0,0.802893724,0.892603495,0.370945515,1.145132164,0,141952,0.120020318,85,71,0.043693486,0.059184459,0.015490973,0,0.355001929,0.181087667,0.17391426199999999,0,0.399605065
48423,Smith County,2,0,0,103480,151309,174706,209714,225290,0.276460643,0.062209633,61.87599397,42.51567269,0.687110945,12088,11824,12240,64606.20314,70459.39974,89864.86316,100678.4818,111547.5794,26975.47866,26824.07112,25449.56065,-1525.918009,-151.4075362,-1374.510473,1,0,0,0.71761212,0.729961647,0.714649453,-0.002962667,0.012349528,-0.015312194,0,0,0,51775.72611,47449.04128,52572,796.2738908,-4326.684825,5122.958716,0,1,0,0.122563826,0.430112458,-0.171852812,0.109431832,0.028760213,393825,0.372172859,581,266,0.092289276,0.084877269,-0.007412006,0,0.296503439,0.154107443,0.142395997,1,0.385085727
48439,Tarrant County,2,0,0,824995.119,1170103,1446219,1809034,2016872,0.31726863,0.09020698,464.235954,419.5911726,0.903831702,90139,93938,99334,69035.2173,75010.82123,91568.8534,111411.2271,114851.6328,31536.41705,28503.93059,30626.52132,-909.8957325,-3032.486454,2122.590722,1,1,1,0.756335947,0.745445727,0.767293945,0.010957998,-0.01089022,0.021848218,1,1,1,64362.8528,57525.46987,61534,-2828.852805,-6837.382934,4008.530129,1,1,1,0.194508357,0.551787256,0.040650168,-0.008912353,0.103529892,31372680,0.471202756,12506,5089,0.15606346199999999,0.162881928,0.006818466,0,0.394696189,0.204374717,0.190321472,1,0.474613693
48441,Taylor County,1,0,0,116538.312,119655,126555,131506,136535,0.118717719,0.04031831,69.15912037,-7.052677872,-0.101977553,6494,7015,6103,76482.73379,78515.82921,88656.47916,94580.7426,98111.47228,24894.93424,25212.82483,25006.23101,111.2967702,317.890591,-206.5938208,0,0,0,0.740521721,0.737334246,0.736206107,-0.004315614,-0.003187475,-0.001128139,0,0,0,47436.92361,45796.35765,48803,1366.076394,-1640.565956,3006.64235,0,0,0,-0.122580256,-0.154569796,-0.3775841,0.164413129,0.050192028,50050,0.289746981,304,388,0.058447565,0.060988025,0.00254046,0,0.266012765,0.13746519200000001,0.128547573,1,0.355887633
48451,Tom Green County,1,0,0,100291,98458,104010,110224,118386,0.156905486,0.067787838,47.42833212,0.801874565,0.016907079,4067,4414,5056,69131.53301,72204.55885,91122.88309,99205.00191,105158.7086,24867.14806,25016.55828,28854.12141,3986.973344,149.4102204,3837.563123,1,0,1,0.721611493,0.716155118,0.761865564,0.040254072,-0.005456375,0.045710447,1,0,0,46200.65062,41776.10862,48696,2495.349384,-4424.541991,6919.891375,0,1,1,0.692708729,0.358321161,0.711674366,1.008130662,0,NA,0.403246646,172,177,0.081596328,0.064146098,-0.01745023,0,0.314558367,0.155826866,0.1587315,1,0.377793463
48453,Travis County,1,0,0,888295.16,576406,812280,1024266,1199323,0.089955176,0.051445343,232.1611014,510.5824102,2.199259079,66656,70643,88422,68316.98596,69997.76302,85668.2496,107962.8032,112447.5072,36557.51602,33123.99723,40800.3195,4242.803483,-3433.518785,7676.322268,1,1,1,0.784511777,0.759861704,0.813814128,0.029302351,-0.024650073,0.053952424,1,1,1,65174.02629,56820.47127,70158,4983.973711,-8353.555018,13337.52873,1,1,1,1.163200218,1.413671907,1.112292398,0.963636349,0.068826065,162862144,0.556548529,13503,4397,0.173927975,0.169169607,-0.004758368,0,0.608849109,0.304041033,0.304808076,1,0.455327445
48469,Victoria County,1,0,0,67465,74361,84088,86793,92467,0.139373258,0.051063988,33.68298937,7.156365899,0.212462315,5158,4008,4980,85854.05802,91685.13285,102130.5108,116794.2866,133694.0324,25757.75711,24137.9618,31743.64758,5985.890472,-1619.795302,7605.685774,1,1,1,0.739654394,0.731939206,NA,NA,-0.007715187,NA,NA,0,NA,53983.456,53084.63757,53778,-205.4560046,-898.818436,693.3624314,0,0,0,0.628465937,0.073705768,1.764710102,0.046981941,0.102384931,NA,0.353431755,62,47,0.050737816,0.085327739,0.034589922,1,0.290497708,0.088403202,0.202094506,1,0.27879942
48479,Webb County,1,0,0,254717,133240,193117,250304,271193,0.031123042,0.006845424,44.14645962,58.18687372,1.318041678,11209,11296,12283,63370.44181,69229.23361,83899.49266,86632.96075,88262.65646,15047.85156,15306.23339,15865.52977,817.6782072,258.3818292,559.296378,0,0,0,0.580926128,0.699184827,0.663514234,0.082588107,0.118258699,-0.035670593,1,1,1,39164.90534,39280.06218,35659,-3505.905343,115.1568371,-3621.06218,1,0,0,0.516193166,1.007851195,-0.31719216,0.857920463,0.591187867,0,0.450873055,1158,663,0.316871463,0.282632664,-0.034238799,1,0.505550555,0.156522537,0.349028018,1,0.617903898
48485,Wichita County,1,0,0,104493,122378,131664,131500,131838,0.124830399,0.082453898,67.08540642,-12.67413724,-0.1889254,6134,5564,4294,74000.82151,78256.80141,90313.28576,102208.9559,111934.5588,25502.69357,24000.76647,26310.86068,808.1671098,-1501.927099,2310.094209,0,1,1,0.695804311,0.668376474,0.684100906,-0.011703405,-0.027427836,0.015724432,0,0,0,47081.51254,42485.49974,44769,-2312.512544,-4596.012804,2283.500261,0,1,0,-0.288228502,-0.796718231,0.326441119,-0.394408394,0.163038465,NA,0.377850386,176,175,0.080973535,0.0603923,-0.020581236,1,0.261740135,0.180039139,0.081700996,0,0.420880393
48491,Williamson County,1,0,0,114421.356,139487,249967,422679,528718,0.154033885,0.069188687,17.04548313,148.6837371,8.722764616,16621,22866,23783,58902.17016,58191.94543,85140.77257,101902.9089,99733.26649,34467.08215,31491.90308,35070.12803,603.0458846,-2975.179068,3578.224953,0,1,1,0.799078737,0.783129333,0.79370766,-0.005371078,-0.015949404,0.010578326,0,1,0,84520.93202,71532.10093,81818,-2702.932021,-12988.83109,10285.89907,0,1,1,1.061373041,3.417289647,-0.035657966,-0.197512558,0,0,0.27499375,5417,1937,0.108835214,0.110703627,0.001868412,0,0.42726714,0.3659326,0.061334541,0,0.364203281
49011,Davis County,1,0,0,74084,187941,238994,306479,342281,0.180967881,0.100672082,44.79199892,78.27821361,1.747593666,13950,12824,13232,75756.8754,76068.64804,84132.76719,93156.57687,95070.82483,27244.06071,26305.89096,29283.91873,2039.858021,-938.1697463,2978.027768,1,1,1,0.782015008,0.742765557,0.769444461,-0.012570547,-0.039249451,0.026678904,0,1,1,74881.62649,70675.56058,76905,2023.373508,-4206.065914,6229.439422,0,1,1,0.310872717,0.785512807,0.122521925,0.024583419,0,0,0.383979931,1770,960,0.047116184,0.046216413,-8.99771e-4,0,0.397625904,0.245683348,0.151942556,0,0.384786818
49035,Salt Lake County,1,0,0,191438,725957,898387,1029655,1121354,0.15873813,0.079441596,373.122513,312.8780193,0.838539644,74939,57598,71725,64760.13007,69660.96257,82177.9806,99835.81448,98318.91384,28242.40489,26077.83836,30654.20935,2411.804461,-2164.566528,4576.370989,1,1,1,0.768662756,0.737344027,0.794322138,0.025659382,-0.031318729,0.056978112,1,1,1,67420.78171,62275.97446,68665,1244.218287,-5144.807258,6389.025544,0,1,1,0.494892185,0.450999097,0.456949853,0.576727606,0.015731114,186103347,0.554267032,8161,2472,0.118576085,0.12489098,0.006314895,0,0.375127093,0.216941378,0.158185716,1,0.485077489
49049,Utah County,2,0,0,115123,263593,368536,516564,592299,0.229904191,0.075232911,78.93495396,155.1591315,1.965658099,34369,30030,35821,64264.26642,58991.53955,71285.05535,85722.43007,85100.18132,21982.24198,21227.79598,23871.21062,1888.968641,-754.4459941,2643.414635,1,1,1,0.74416775,0.693617118,0.741509396,-0.002658354,-0.050550632,0.047892278,0,1,1,63880.60877,59600.93304,69799,5918.391225,-4279.675736,10198.06696,1,1,1,0.76353142,1.288106662,0.449231411,0.553256185,0.050801896,17196142,0.398604784,5239,1950,0.071074072,0.070349604,-7.24468e-4,0,0.411050511,0.255110676,0.155939835,1,0.452473811
49053,Washington County,1,0,0,80129,48558,90354,138115,160245,0.087833486,0.052798459,8.154650728,52.76201594,6.470174836,11289,7819,10089,61551.38005,56875.12075,74895.38276,81867.9852,81989.27428,22181.05713,23228.99697,25997.46344,3816.406312,1047.939848,2768.466464,1,0,1,0.700150995,0.691907697,NA,NA,-0.008243298,NA,NA,0,NA,51864.92732,53871.99582,55056,3191.072683,2007.068501,1184.004182,0,0,0,0.865359073,1.643788566,0.534085111,0.418203543,0,0,0.191154152,2196,893,0.060721844,0.052188836,-0.008533008,0,0.293551999,0.1875,0.106051999,0,0.484965543
49057,Weber County,1,0,0,85320,158330,196533,231236,247560,0.155803676,0.138388857,63.52523026,39.03066369,0.614411999,10552,9400,9934,67405.0569,68161.75353,78688.36721,97897.33393,92242.92869,25495.22201,24703.26577,26041.00143,545.7794227,-791.9562399,1337.735663,0,0,0,0.76349349,0.734688172,0.753449519,-0.010043971,-0.028805319,0.018761347,0,1,0,61345.34319,58825.6542,63158,1812.656806,-2519.688989,4332.345795,0,0,1,0.065330682,0.127009095,-0.009668959,0.07865191,0.143386603,62930,0.34379248,1569,506,0.06234821,0.070027468,0.007679259,0,0.251429498,0.099958509,0.151470989,1,0.393450669
51107,Loudoun County,1,0,0,51059,85934,169599,312311,385945,0.049719247,0.038118903,22.30983284,153.5204344,6.881290212,18234,17026,19245,74240.44974,77275.38825,93428.04082,112004.2044,108886.8615,46385.04684,47842.73355,50561.80387,4176.757031,1457.686715,2719.070316,1,1,1,0.826484384,0.833935524,0.852713691,0.026229307,0.007451139,0.018778168,1,0,1,112404.6721,131270.3001,134464,22059.3279,18865.62795,3193.699945,1,1,0,1.461932558,2.4340289,0.355848623,1.595920151,0,105920469,0.364026737,3296,2041,0.221169407,0.23918434,0.018014932,1,0.625693199,0.554842778,0.070850421,1,0.23167354
51510,Alexandria city,1,0,0,153172,111183,128283,139966,155810,0.060291373,0.013317837,82.40675944,25.75139687,0.312491318,9813,7655,7682,106404.3841,109140.0594,119499.7465,147432.5732,135586.8613,52596.61902,57015.45188,57081.14093,4484.521908,4418.832867,65.68904129,1,1,0,0.8057587,0.837725606,0.845603489,0.039844789,0.031966906,0.007877883,1,1,0,78126.32043,85426.72287,87920,9793.67957,7300.402443,2493.277128,1,1,0,0.455432363,-0.241914199,0.201123267,1.407088021,0,0,0.687448594,621,468,0.264668729,0.282902253,0.018233523,0,0.7805088,0.431977506,0.348531295,1,0.379884177
51550,Chesapeake city,1,0,0,235431,151976,199184,222209,237940,0.156728354,0.041781066,32.04285371,72.53668455,2.26373984,11672,10431,8631,61928.31029,70213.44347,81402.45664,94295.33929,93412.12485,29445.56339,31726.40556,33712.1082,4266.544812,2280.842174,1985.702638,1,1,0,0.758113358,0.764892366,0.739742495,-0.018370863,0.006779008,-0.025149871,0,0,0,70724.01394,75721.46177,72928,2203.986057,4997.447829,-2793.461773,0,1,0,0.162438674,-0.066001069,0.596354758,-0.043037665,0,NA,0.475259231,1065,1085,0.045536491,0.047453139,0.001916648,0,0.330938144,0.291573757,0.039364387,0,0.396580204
51650,Hampton city,1,0,0,136354,133793,146437,137436,135410,0.047544344,0.034621193,63.71368463,-7.158406352,-0.112352729,5177,4109,4516,99173.1752,100947.6243,96672.41879,120707.7629,111029.2555,29746.1839,26725.95898,28601.97184,-1144.212054,-3020.224915,1876.012861,0,1,0,0.6807321,0.713292902,0.75022605,0.069493949,0.032560802,0.036933147,1,1,0,55098.4711,56306.54706,50435,-4663.471103,1208.075955,-5871.547058,1,0,1,-0.192470265,-0.80627546,-0.4509839,0.679848566,0.105763047,8566199,0.576076353,149,134,0.060357691,0.036422716,-0.023934975,1,0.2781131,0.269039893,0.009073207,0,0.356307005
51700,Newport News city,2,0,0,181985,170107,180355,180719,181825,0.437845928,0.238646189,92.02539988,12.20729829,0.132651402,8122,5730,5152,66592.65855,78531.24962,92999.02871,120427.5914,121750.981,25383.12811,28776.30391,27228.02886,1844.90075,3393.175802,-1548.275051,1,1,0,0.744924639,0.739846143,0.767446738,0.022522099,-0.005078496,0.027600595,1,0,0,51007.75946,55935.37957,50524,-483.7594599,4927.620111,-5411.379571,0,1,1,0.2417257,-0.492926641,0.849429346,0.368674395,0.088757614,314417,0.637272964,232,188,0.069619062,0.054194968,-0.015424095,0,0.343452797,0.207897178,0.135555619,1,0.437479537
51710,Norfolk city,1,0,0,246130,261229,234403,242803,245115,0.091264615,0.03872209,232.067933,-87.05227314,-0.375115476,10494,8252,7945,82526.37107,93111.67488,100180.6636,122635.1028,122490.2978,26564.39609,26008.43375,30544.97612,3980.580026,-555.9623476,4536.542374,1,0,1,0.690371029,0.684737593,0.716228225,0.025857196,-0.005633436,0.031490632,1,0,1,44342.75671,45696.42794,46467,2124.243293,1353.671235,770.572058,1,0,0,0.326972861,-0.701222562,0.934965607,0.747175537,0.161507402,12114796,0.626172198,1045,304,0.059563617,0.075540053,0.015976436,1,0.385237364,0.185538622,0.199698743,1,0.48718131
51740,Portsmouth city,1,0,0,96356,103907,100565,95535,95252,0.092382545,0.026143598,63.04039431,-16.36035181,-0.259521724,4163,3146,3171,116302.0424,120350.6025,118998.3542,130962.3395,131989.6974,23868.53074,23323.74429,25987.75517,2119.224431,-544.7864454,2664.010877,1,0,1,0.692809637,0.681197692,0.739602323,0.046792686,-0.011611945,0.058404631,1,0,1,47028.54933,47959.67111,48516,1487.450674,931.1217845,556.3288891,0,0,0,0.239046965,-0.382867925,0.116295638,0.983713181,0.225128721,NA,0.485879222,124,66,0.031641866,0.032912695,0.001270829,0,0.268530128,0.168364018,0.10016611,1,0.565110539
51760,Richmond city,1,0,0,219628,202644,197790,204214,223170,0.197663207,0.034675356,309.725174,-147.1210066,-0.475005001,12101,12420,11796,69015.5903,84386.43986,106254.6787,109740.593,104965.2465,29681.68029,30099.79928,32928.4698,3246.789512,418.1189974,2828.670515,1,0,0,0.704454872,0.699988725,0.722249044,0.017794172,-0.004466148,0.02226032,0,0,0,43375.48111,43494.67998,42373,-1002.481109,119.1988689,-1121.679978,0,0,0,-0.223681452,-0.62168659,-0.266295527,0.21693776,0.198256782,81741491,0.563864601,510,607,0.085733577,0.059945333,-0.025788244,1,0.635787295,0.183363403,0.452423891,1,0.59070258
51770,Roanoke city,3,1,4,99969,96397,94911,97032,99660,0.216996432,0.058058846,97.57624759,-25.5970262,-0.262328454,5366,4968,4060,63947.16093,76124.62933,89664.64587,99703.37926,101201.3267,26117.73354,23540.00675,22859.75452,-3257.979018,-2577.726794,-680.2522238,1,1,0,0.731551145,0.718701212,0.706156716,-0.025394428,-0.012849933,-0.012544495,0,0,0,42815.18602,41149.07716,37044,-5771.186022,-1666.108862,-4105.07716,1,0,0,-1.029430374,-0.964312727,-1.027590129,-1.096388267,0.288616381,NA,0.458994165,153,77,0.077232461,0.064930765,-0.012301696,0,0.253731674,0.131698235,0.122033438,1,0.584011291
51800,Suffolk city,2,0,0,88116,52141,63677,84585,89273,0.354493893,0.066760787,23.05741167,7.126927471,0.309094862,2802,2813,2800,77089.6921,80645.66596,89382.27285,106309.3272,105995.5455,26324.91323,31032.6303,33008.82608,6683.91285,4707.717073,1976.195777,1,1,0,0.720212604,0.747971889,0.762361251,0.042148647,0.027759285,0.014389362,1,1,0,57304.80723,76093.72739,66669,9364.19277,18788.92016,-9424.727388,1,1,1,1.310751443,0.893147345,1.379591681,1.659515303,0,NA,0.463881296,707,297,0.015299272,0.04051617,0.025216897,1,0.313145863,0.208821502,0.104324361,1,0.417201483
51810,Virginia Beach city,1,0,0,451854,393068,425257,437994,452602,0.028671142,0.029229476,83.47557691,100.4841438,1.203755009,22268,18131,20723,76998.44922,79749.80867,92144.06427,112294.4526,108840.3356,31350.55312,33374.83552,35889.28083,4538.727714,2024.282398,2514.445316,1,1,1,0.777898824,0.769593195,0.788675981,0.010777157,-0.008305629,0.019082786,0,0,1,67883.51298,70513.03754,71117,3233.487021,2629.524558,603.9624634,1,1,0,0.361806766,-0.157809936,0.734598241,0.508631992,0.029033515,0,0.390128736,1583,629,0.092801909,0.100861242,0.008059333,0,0.384234715,0.284315866,0.099918849,1,0.349117985
51911,"Campbell + Lynchburg, VA",3,1,2,82983,113622,116347,130410,135164,0.407710472,0.16198464,77.54655053,-5.770201107,-0.074409514,5373,5044,4665,44950.72764,55881.81995,67122.11578,100431.0427,100305.3046,26678.88379,24452.73061,24219.54813,-2459.335656,-2226.153173,-233.1824823,1,1,0,0.7381,0.6973,0.7328,NA,NA,NA,NA,NA,NA,48396,44234,43272,-5124.070436,-4161.858371,-962.2120652,1,1,0,-0.03853412,-0.25118112,0.668572906,-0.532994146,0.319661578,1015854,0.511137735,254,255,0.032634833,0.044768863,0.012134029,0,0.434080717,0.141631757,0.29244896,1,NA
51947,"Rockingham + Harrisonburg, VA",2,0,0,58218,88189,108193,125228,132822,0.36101482,0.147142736,40.10888837,26.78277829,0.667751697,5698,5410,4466,74407.24972,83424.14276,104306.9776,126469.9635,116186.155,25978.85969,25172.20382,24774.66789,-1204.191803,-806.6558672,-397.5359355,1,0,0,0.7894,0.7628,0.763,NA,NA,NA,NA,NA,NA,51973,50383,49435,-2538.86991,-1590.019145,-948.850765,0,0,0,-0.342758098,-0.180200901,-0.639116769,-0.208956623,0.224570431,299967,0.584343395,644,462,0.041223352,0.051702949,0.010479597,0,0.273984855,0.177605322,0.096379533,0,NA
53005,Benton County,1,0,0,79018,112560,142475,175177,193686,0.081862862,0.048131423,65.49187208,13.17776272,0.201212186,7779,11055,7791,97452.74776,103718.3411,105694.8431,116621.1495,111563.7677,29488.48048,30061.5718,30552.51218,1064.031697,573.0913188,490.9403785,0,0,0,0.753703024,0.747094175,0.723561447,-0.030141577,-0.006608848,-0.023532728,1,0,0,65568.46288,65630.75751,62508,-3060.46288,62.29463244,-3122.757513,0,0,0,-0.146080807,0.639394609,-0.407327528,-0.670309502,0.143582587,0,0.560315671,1357,1259,0.108293899,0.107240585,-0.001053314,0,0.324498281,0.203384885,0.121113396,0,0.445340982
53011,Clark County,2,0,0,172463,238051,345238,425363,467018,0.261979637,0.084347395,74.07350479,77.69671939,1.048913773,18226,15456,16910,91599.14847,92692.07657,101640.8238,116688.9466,121717.987,29783.75691,28200.48892,33306.37551,3522.618601,-1583.267997,5105.886597,1,1,1,0.747733127,0.690833172,0.744766614,-0.002966513,-0.056899955,0.053933442,0,1,1,67424.96302,60313.61854,69062,1637.03698,-7111.34448,8748.38146,0,1,1,0.434723719,0.494163437,0.650065657,0.159942064,0,199596,0.376902917,3310,1070,0.10164058,0.113301843,0.011661262,0,0.299268234,0.274459024,0.02480921,0,0.396542926
53021,Franklin County,1,0,0,69472,37473,49347,78163,90160,0.173874697,0.135380626,16.04109499,15.55593733,0.969755328,3813,4641,4053,81445.19269,89911.9483,92189.68875,97886.8775,100346.3734,21679.72125,18421.41341,22453.11846,773.397212,-3258.307836,4031.705048,0,1,1,0.674078331,NA,NA,NA,NA,NA,NA,NA,NA,54344.44214,56506.40647,57670,3325.557857,2161.964331,1163.593526,0,0,0,0.482760029,1.305635963,-0.273669995,0.416314118,0,NA,0.544074616,530,763,0.271045025,0.203937445,-0.06710758,1,0.26024893,0.062529663,0.197719267,1,0.32119153
53033,King County,2,0,0,683505,1506734,1737034,1931249,2149970,0.239309807,0.077215989,911.045396,441.2639628,0.48434904,129022,138590,124589,92006.41287,100950.5112,116461.6547,140716.8405,146185.9831,41532.9959,40328.44182,48326.60087,6793.604974,-1204.554084,7998.159058,1,1,1,0.77873911,0.754846977,0.793942366,0.015203256,-0.023892134,0.03909539,1,1,1,74088.572,72667.56597,86095,12006.428,-1421.006035,13427.43403,1,1,1,0.837229902,0.135397018,1.147949565,1.228343124,0.023903693,506878495,0.6248303,17699,6020,0.203446303,0.226938981,0.023492678,1,0.553021416,0.439854718,0.113166698,1,0.510911819
53053,Pierce County,1,0,0,207660,586787,700820,795225,861312,0.187325301,0.055996417,212.5031214,94.14687863,0.443037627,35635,27540,27466,90367.15817,95412.5716,96500.94831,111307.2069,110065.4087,29747.02575,29168.59319,32499.66378,2752.638033,-578.4325571,3331.07059,1,1,1,0.726150213,0.698880809,0.710932308,-0.015217905,-0.027269403,0.012051498,1,1,0,63003.92815,62055.25059,64434,1430.071847,-948.6775585,2378.749405,0,0,0,0.064066394,-0.033565766,0.267349668,-0.041584722,0.060620691,250599,0.397356301,3865,1900,0.100793336,0.092990693,-0.007802642,0,0.291888369,0.2082416,0.08364677,1,0.436514299
