year,cbsa,cbsa_name,indicator,value,topmetro,metrosize
2015,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,12548,1,Midsized
2016,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,12011,1,Midsized
2017,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,11592,1,Midsized
2018,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,11685,1,Midsized
2019,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Employment at firms 0-5 years old,12178,1,Midsized
2009,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,162749.36,1,Midsized
2010,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,161403.42,1,Midsized
2011,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,163869.55,1,Midsized
2012,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,167272.42,1,Midsized
2013,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,169666.47,1,Midsized
2014,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,172080.09,1,Midsized
2015,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,171838.97,1,Midsized
2016,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,171426.94,1,Midsized
2017,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,172256.52,1,Midsized
2018,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,172176.22,1,Midsized
2019,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Jobs,171474.09,1,Midsized
2009,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,16638461952,1,Midsized
2010,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,16588567552,1,Midsized
2011,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,17158055936,1,Midsized
2012,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,17061604352,1,Midsized
2013,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,17908662272,1,Midsized
2014,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,18490419200,1,Midsized
2015,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,18095706112,1,Midsized
2016,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,17364445184,1,Midsized
2017,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,17836257280,1,Midsized
2018,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,18594088960,1,Midsized
2019,15940,"Canton-Massillon, OH Metropolitan Statistical Area",Real GDP,18616070144,1,Midsized
2009,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,32386,1,Large
2010,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,28165,1,Large
2011,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,29390,1,Large
2012,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,32439,1,Large
2013,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,29970,1,Large
2014,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,33288,1,Large
2015,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,37842,1,Large
2016,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,45347,1,Large
2017,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,43363,1,Large
2018,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,38691,1,Large
2019,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Employment at firms 0-5 years old,39087,1,Large
2009,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,200223.77,1,Large
2010,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,198959.09,1,Large
2011,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,203371.84,1,Large
2012,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,210440.52,1,Large
2013,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,220117.89,1,Large
2014,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,233293.16,1,Large
2015,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,247742.89,1,Large
2016,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,258356.2,1,Large
2017,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,262415.16,1,Large
2018,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,269214.5,1,Large
2019,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Jobs,276321.03,1,Large
2009,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,23237603328,1,Large
2010,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,22616137728,1,Large
2011,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,22567258112,1,Large
2012,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,22620743680,1,Large
2013,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,23688101888,1,Large
2014,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,24379504640,1,Large
2015,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,26546909184,1,Large
2016,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,27587340288,1,Large
2017,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,29033701376,1,Large
2018,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,30211028992,1,Large
2019,15980,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",Real GDP,30401626112,1,Large
2009,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3344,0,
2010,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3147,0,
2011,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3096,0,
2012,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,2944,0,
2013,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,2915,0,
2014,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,,0,
2015,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,2981,0,
2016,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,2852,0,
2017,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,,0,
2018,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,,0,
2019,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Employment at firms 0-5 years old,,0,
2009,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45588.797,0,
2010,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,44940.418,0,
2011,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,44570.609,0,
2012,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45362.156,0,
2013,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45649.75,0,
2014,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45049.547,0,
2015,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45248.496,0,
2016,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45310.363,0,
2017,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45298.563,0,
2018,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,45950.734,0,
2019,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Jobs,46111.363,0,
2009,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4249153024,0,
2010,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4240157952,0,
2011,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4128529408,0,
2012,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4149361152,0,
2013,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4163484160,0,
2014,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4129773312,0,
2015,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4214665472,0,
2016,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4163777792,0,
2017,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4121416960,0,
2018,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4295066112,0,
2019,16020,"Cape Girardeau, MO-IL Metropolitan Statistical Area",Real GDP,4296921600,0,
2009,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3892,0,
2010,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,4074,0,
2011,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,4021,0,
2012,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3824,0,
2013,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3659,0,
2014,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3616,0,
2015,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3629,0,
2016,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3329,0,
2017,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3093,0,
2018,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,2835,0,
2019,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Employment at firms 0-5 years old,3148,0,
2009,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,57857.758,0,
2010,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,58712.773,0,
2011,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,59200.859,0,
2012,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,58891.895,0,
2013,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,56786.367,0,
2014,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,58565.723,0,
2015,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,61358.039,0,
2016,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,62747.602,0,
2017,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,59918.758,0,
2018,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,59612.012,0,
2019,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Jobs,59900.32,0,
2009,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5121288192,0,
2010,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5265286144,0,
2011,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5257992704,0,
2012,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5224102400,0,
2013,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5312598016,0,
2014,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5338221568,0,
2015,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5474624512,0,
2016,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5644823040,0,
2017,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5636557824,0,
2018,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5629698560,0,
2019,16060,"Carbondale-Marion, IL Metropolitan Statistical Area",Real GDP,5702216192,0,
2009,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,24004.994,0,
2010,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,24345.119,0,
2011,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,25509.232,0,
2012,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,25965.057,0,
2013,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,27258.77,0,
2014,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,28616.541,0,
2015,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,29128.039,0,
2016,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,27270.705,0,
2017,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,28185.594,0,
2018,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,31150.256,0,
2019,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Jobs,34260.941,0,
2009,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,3901028096,0,
2010,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4328434688,0,
2011,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4219552768,0,
2012,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4222259968,0,
2013,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4415450624,0,
2014,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4866556416,0,
2015,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,5376549888,0,
2016,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,4734916608,0,
2017,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,5118647808,0,
2018,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,5880942080,0,
2019,16100,"Carlsbad-Artesia, NM Micropolitan Statistical Area",Real GDP,6727937024,0,
2009,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12295.108,0,
2010,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12162.271,0,
2011,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12326.615,0,
2012,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12273.661,0,
2013,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12249.588,0,
2014,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12029.627,0,
2015,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12038.521,0,
2016,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,12060.672,0,
2017,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,11975.094,0,
2018,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,11805.054,0,
2019,16140,"Carroll, IA Micropolitan Statistical Area",Jobs,11873.596,0,
2009,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1185591680,0,
2010,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1253892096,0,
2011,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1259796736,0,
2012,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1308876800,0,
2013,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1271027840,0,
2014,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1310356864,0,
2015,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1346710016,0,
2016,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1336065792,0,
2017,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1321192832,0,
2018,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1318614528,0,
2019,16140,"Carroll, IA Micropolitan Statistical Area",Real GDP,1320721152,0,
2009,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2713,0,
2010,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2290,0,
2011,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2279,0,
2012,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,1942,0,
2013,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,1856,0,
2014,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2088,0,
2015,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,1903,0,
2016,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,1824,0,
2017,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,1927,0,
2018,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2157,0,
2019,16180,"Carson City, NV Metropolitan Statistical Area",Employment at firms 0-5 years old,2452,0,
2009,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28898.742,0,
2010,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28117.668,0,
2011,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28001.189,0,
2012,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28027.475,0,
2013,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28032.502,0,
2014,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28284.416,0,
2015,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,28667.203,0,
2016,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,29044.898,0,
2017,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,30388.33,0,
2018,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,30447.902,0,
2019,16180,"Carson City, NV Metropolitan Statistical Area",Jobs,31410.6,0,
2009,16180,"Carson City, NV Metropolitan Statistical Area",Real GDP,3948605440,0,
2010,16180,"Carson City, NV Metropolitan Statistical Area",Real GDP,3982770688,0,
2011,16180,"Carson City, NV Metropolitan Statistical Area",Real GDP,3830490112,0,
2012,16180,"Carson City, NV Metropolitan Statistical Area",Real GDP,3585593344,0,
