stco_code,ALL_TOTAL_passed_H,ALL_TOTAL_passed_L,ALL_TOTAL_total,MAM_TOTAL_passed_H,MAM_TOTAL_passed_L,MAM_TOTAL_total,MAS_TOTAL_passed_H,MAS_TOTAL_passed_L,MAS_TOTAL_total,MBL_TOTAL_passed_H,MBL_TOTAL_passed_L,MBL_TOTAL_total,MHI_TOTAL_passed_H,MHI_TOTAL_passed_L,MHI_TOTAL_total,MWH_TOTAL_passed_H,MWH_TOTAL_passed_L,MWH_TOTAL_total,stco_name,ALL_pass,MBL_pass,MWH_pass,MHI_pass,MAS_pass,MAM_pass
13243,89.11,49.209999999999994,618,0,0,0,0,0,0,79.92,42.699999999999996,580,0,0,12,0,0,10,"Randolph County, Georgia",0.144190938511327,0.137793103448276,0,0,NA,NA
13245,5370.49,4340.41,22491,0,0,36,41,13,257,3217.88,2194.78,16401,391.44,80.06,1108,1842.52,1235.55,4064,"Richmond County, Georgia",0.238783958027656,0.196200231693189,0.453375984251969,0.353285198555957,0.159533073929961,0
13247,4695.4,4383.08,12519,0,0,14,69.5,24,238,2962.98,2592.36,8276,752.22,474.46,1836,981.11,723.87,1744,"Rockdale County, Georgia",0.375061905903027,0.35802078298695,0.562563073394495,0.409705882352941,0.292016806722689,0
13249,556.99,516.55,1011,0,0,0,12,6,22,64.86,26.369999999999997,168,6,0,44,454.7,424.1,765,"Schley County, Georgia",0.550929772502473,0.386071428571429,0.59437908496732,0.136363636363636,0.545454545454545,NA
13251,549.44,482.4,1676,0,0,0,0,0,8,152.43,121.15,802,21,0,56,349.5,318.3,780,"Screven County, Georgia",0.327828162291169,0.190062344139651,0.448076923076923,0.375,0,NA
13253,416.02,369.1,1173,0,0,0,0,0,12,90.78,54.13,452,0,0,25,294.02,262.5,638,"Seminole County, Georgia",0.354663256606991,0.200840707964602,0.460846394984326,0,0,NA
13255,2234.1,1900.18,7430,0,0,22,0,0,51,745.47,482.3,3465,265.40999999999997,47.89,593,1251.02,1029.58,2992,"Spalding County, Georgia",0.300686406460296,0.215142857142857,0.418121657754011,0.447571669477234,0,0
13257,1179.02,1132.94,3051,0,0,4,6,3,35,101.98,66.78,388,61,6,110,986.32,895,2283,"Stephens County, Georgia",0.386437233693871,0.262835051546392,0.432028033289531,0.554545454545455,0.171428571428571,0
13259,96.96000000000001,57.56,368,0,0,0,0,0,0,82.4,46.41,338,0,0,0,0,0,30,"Stewart County, Georgia",0.263478260869565,0.243786982248521,0,NA,NA,NA
13261,616.96,470.7,3292,0,0,2,0,0,26,406.54999999999995,270.6,2344,92.86,38.349999999999994,382,173.36,86.51,468,"Sumter County, Georgia",0.187411907654921,0.173442832764505,0.37042735042735,0.243089005235602,0,0
13263,60.84,26.01,326,0,0,0,0,0,0,57.519999999999996,19.97,294,0,0,6,0,0,26,"Talbot County, Georgia",0.186625766871166,0.195646258503401,0,0,NA,NA
13265,63,0,126,0,0,0,0,0,2,53,0,106,0,0,10,0,0,8,"Taliaferro County, Georgia",0.5,0.5,0,0,0,NA
13267,1046.04,911.85,2806,0,0,0,9,3,26,180.64,64.98,696,176.11,81.09,523,720.77,605.0799999999999,1483,"Tattnall County, Georgia",0.372786885245902,0.259540229885057,0.48602157788267,0.336730401529637,0.346153846153846,NA
13269,301.34000000000003,254.5,1012,0,0,4,0,0,14,72.12,34.42,364,6,0,28,219.28,184.9,596,"Taylor County, Georgia",0.297766798418972,0.198131868131868,0.367919463087248,0.214285714285714,0,0
13271,410,361,1225,0,0,2,0,0,2,88.19,42.300000000000004,496,9.5,3,49,297.78,261.8,652,"Telfair County, Georgia",0.33469387755102,0.177802419354839,0.456717791411043,0.193877551020408,0,0
13273,163.61,126.47,1009,0,0,0,0,0,2,144.13,107.69,935,6,0,22,21,0,50,"Terrell County, Georgia",0.16215064420218,0.154149732620321,0.42,0.272727272727273,0,NA
13275,2067.94,1944.34,6302,0,0,16,21.5,7,61,509.58,371.56,2699,103.5,59.99,304,1439.91,1304.75,3077,"Thomas County, Georgia",0.328140272929229,0.18880326046684,0.467959051023724,0.340460526315789,0.352459016393443,0
13277,1885.07,1827.65,5755,0,0,6,24,12,63,381.34000000000003,285.1,1992,364.03000000000003,291.89,1187,1178.05,1071.69,2395,"Tift County, Georgia",0.327553431798436,0.191435742971888,0.49187891440501,0.306680707666386,0.380952380952381,0
13279,1273.74,1112.5,3906,0,0,10,0,0,38,213.44,146.09,1271,244.72,131.41,650,810.87,731.75,1793,"Toombs County, Georgia",0.326098310291859,0.1679307631786,0.452242052426101,0.376492307692308,0,0
13281,371.6,341.8,745,0,0,2,0,0,2,0,0,4,21,7,43,353.53,325.85,692,"Towns County, Georgia",0.498791946308725,0,0.510881502890173,0.488372093023256,0,0
13283,231.34,198.7,816,0,0,2,0,0,4,72.95,32.14,324,0,0,18,175.68,135.89999999999998,442,"Treutlen County, Georgia",0.283504901960784,0.225154320987654,0.397466063348416,0,0,0
13285,3080.12,2813.58,8941,0,0,11,101.5,42,202,885.72,607.05,3858,185.98,59.16,498,1940.3000000000002,1682.22,3994,"Troup County, Georgia",0.344493904484957,0.229580093312597,0.485803705558338,0.373453815261044,0.502475247524752,0
13287,205.57999999999998,169.89999999999998,905,0,0,0,0,0,10,109.92,69.72,568,27,0,64,104.52000000000001,69.72999999999999,231,"Turner County, Georgia",0.227160220994475,0.193521126760563,0.452467532467533,0.421875,0,NA
13289,129.25,98.14,570,0,0,0,0,0,2,71.57,35.93,340,0,0,0,76,26.509999999999998,214,"Twiggs County, Georgia",0.226754385964912,0.2105,0.355140186915888,NA,0,NA
13291,1153.08,1054,2156,0,0,0,0,0,11,0,0,2,64,20,88,1064.6799999999998,972.4,2009,"Union County, Georgia",0.53482374768089,0,0.529955201592832,0.727272727272727,0,NA
13293,1105.98,1038.22,2990,0,0,2,0,0,16,237.15,195.75,1035,77.1,30.2,119,751.44,684.8,1666,"Upson County, Georgia",0.369892976588629,0.229130434782609,0.451044417767107,0.647899159663865,0,0
13295,2981.91,2657.4,7624,0,0,10,0,0,33,114.25999999999999,5.04,345,76,10,263,2725.59,2408.56,6663,"Walker County, Georgia",0.391121458551941,0.331188405797101,0.409063484916704,0.288973384030418,0,0
13297,5676.17,5392.45,11727,0,0,42,103.5,43,212,924.85,665.62,2580,420.9,221.42,830,4242.51,3905.15,7709,"Walton County, Georgia",0.484025752536881,0.358468992248062,0.550332079387729,0.50710843373494,0.488207547169811,0
13299,1983.79,1788.8,4466,0,0,0,12,6,44,542.25,399.48,1645,162.23,47.84,303,1308.48,1151.03,2307,"Ware County, Georgia",0.444198387819077,0.329635258358663,0.567178153446034,0.535412541254125,0.272727272727273,NA
13301,105.09,69.76,462,0,0,0,0,0,0,90.8,53.55,406,0,0,4,7,0,44,"Warren County, Georgia",0.227467532467532,0.223645320197044,0.159090909090909,0,NA,NA
13303,750.99,657.15,2346,0,0,4,0,0,10,357.68,299,1467,0,0,36,346.22,316.29999999999995,748,"Washington County, Georgia",0.320115089514066,0.243817314246762,0.462860962566845,0,0,0
13305,1575.17,1394.05,4063,0,0,6,0,0,34,195.39,99.82,890,142.64,26.46,339,1206.37,1062.45,2611,"Wayne County, Georgia",0.387686438592173,0.219539325842697,0.462033703561854,0.420766961651917,0,0
13307,100.66,63.199999999999996,274,0,0,0,0,0,2,57.03,10.57,114,0,0,18,67.22,13.2,130,"Webster County, Georgia",0.367372262773723,0.500263157894737,0.517076923076923,0,0,NA
13309,106.71,94.55,304,0,0,0,0,0,0,39.730000000000004,18.27,116,0,0,16,87.98,72.5,172,"Wheeler County, Georgia",0.351019736842105,0.3425,0.511511627906977,0,NA,NA
13311,1547.77,1470.81,3051,0,0,12,0,0,15,16,3,34,57.879999999999995,19.8,150,1427.48,1301,2742,"White County, Georgia",0.507299246148804,0.470588235294118,0.520598103574034,0.385866666666667,0,0
13313,5696.4,5201.6,15961,0,0,46,95.44,51.6,225,66.53999999999999,18.740000000000002,395,2514.7,2089.46,8611,2930.92,2486.0299999999997,6163,"Whitfield County, Georgia",0.356894931395276,0.168455696202532,0.475567093947753,0.292033445592846,0.424177777777778,0
13315,339.79999999999995,303,920,0,0,0,0,0,4,72.92999999999999,28.43,306,25.5,6.5,56,269.03999999999996,220.8,536,"Wilcox County, Georgia",0.369347826086956,0.238333333333333,0.501940298507463,0.455357142857143,0,NA
13317,379.19,334.15,1126,0,0,0,0,0,14,126.18,82.72,572,66,16,100,202.6,162.60000000000002,380,"Wilkes County, Georgia",0.336758436944938,0.220594405594406,0.533157894736842,0.66,0,NA
13319,329.35,286.15,1080,0,0,0,0,0,2,141.09,101.84,586,52,19,68,153.18,120.6,362,"Wilkinson County, Georgia",0.304953703703704,0.240767918088737,0.423149171270718,0.764705882352941,0,NA
13321,812.86,720.5,2309,0,0,6,0,0,21,163.55,128.64,740,16,0,60,599.06,542.5,1414,"Worth County, Georgia",0.35203984408835,0.221013513513514,0.423663366336634,0.266666666666667,0,0
15001,8447.17,6938.94,20876,0,0,196,5673.54,4215.5199999999995,14981,9,3,232,268.06,85.35,800,2709.02,1667.72,4526,"Hawaii County, Hawaii",0.404635466564476,0.0387931034482759,0.5985461776403,0.335075,0.378715706561645,0
15003,48311.8,44668.62,94935,13,6.5,429,34578.41,30941.21,70953,1536.97,783.42,3528,805.37,321,2260,11358.46,8745.59,16783,"Honolulu County, Hawaii",0.508893453415495,0.435649092970522,0.676783650122147,0.356358407079646,0.487342466139557,0.0303030303030303
15007,3198.96,2876.61,7408,0,0,47,2162.68,1811.1799999999998,5331,0,0,82,39.5,6.5,159,1070,796.5699999999999,1757,"Kauai County, Hawaii",0.43182505399568,0,0.608992601024474,0.248427672955975,0.405679984993435,0
15009,7079.7,6374.42,17039,0,0,94,4724.29,4095.7400000000002,12242,0,0,186,419.93,168.69,1001,2027.48,1561.77,3430,"Maui County, Hawaii",0.415499735899994,0,0.591102040816327,0.41951048951049,0.3859083483091,0
16001,33697.14,31508.2,60890,0,0,330,955.84,469.8,1911,252,11,1224,3211.86,1625.87,6985,28591.09,26144.94,48316,"Ada County, Idaho",0.553410083757596,0.205882352941176,0.591752007616525,0.459822476735863,0.500177917320774,0
16003,165.48,70.24,374,0,0,2,0,0,2,0,0,0,0,0,26,201.51999999999998,84.89,326,"Adams County, Idaho",0.442459893048128,NA,0.618159509202454,0,0,0
16005,6406.2,5794.79,11116,96.58,26.52,444,38,19,164,0,0,86,557.77,248.14999999999998,1207,5565.92,5001.61,8903,"Bannock County, Idaho",0.576304426052537,0,0.625173537009997,0.462112676056338,0.231707317073171,0.217522522522523
16007,423.59000000000003,347.95,850,0,0,4,0,0,2,0,0,6,0,0,25,417.83000000000004,339.25,809,"Bear Lake County, Idaho",0.498341176470588,0,0.516477132262052,0,0,0
16009,346.32,239.79,984,56,0,124,0,0,2,0,0,0,0,0,32,300.98,216.21,742,"Benewah County, Idaho",0.351951219512195,NA,0.405633423180593,0,0,0.451612903225806
16011,3238.38,2829.4,8032,97.61,18.740000000000002,439,0,0,34,0,0,28,505.48,223.25,1717,2774.94,2392.06,5688,"Bingham County, Idaho",0.403184760956175,0,0.48785864978903,0.294397204426325,0,0.222346241457859
16013,1462.9099999999999,1278.57,2758,0,0,4,0,0,31,0,0,2,433.11,307.32,1085,1027.06,845.42,1586,"Blaine County, Idaho",0.530424220449601,0,0.647578814627995,0.399179723502304,0,0
16015,340.31,226.72,673,0,0,5,0,0,10,0,0,4,0,0,34,308.8,190.81,614,"Boise County, Idaho",0.505661218424963,0,0.502931596091205,0,0,0
16017,1896.72,1580.97,3786,0,0,26,0,0,28,0,0,12,45.5,12.5,185,1730.09,1394.82,3373,"Bonner County, Idaho",0.500982567353407,0,0.5129232137563,0.245945945945946,0,0
16019,9394.82,8597.55,18572,0,0,115,12,3,125,6,0,110,1109.92,496.14,3258,8199.65,7319.85,14480,"Bonneville County, Idaho",0.505859358173595,0.0545454545454545,0.566274171270718,0.340675260896255,0.096,0
16021,502.75000000000006,420.43,1095,0,0,22,0,0,12,0,0,10,29.5,6,63,440.26,368.56,944,"Boundary County, Idaho",0.459132420091324,0,0.466377118644068,0.468253968253968,0,0
16023,154.13,119.43,353,0,0,12,0,0,0,0,0,0,0,0,24,157.01,120.4,313,"Butte County, Idaho",0.436628895184136,NA,0.501629392971246,0,NA,0
16025,79.66,31.37,118,0,0,2,0,0,2,0,0,0,0,0,8,69.16,27.87,104,"Camas County, Idaho",0.675084745762712,NA,0.665,0,0,0
16027,13293.39,11960.3,31739,0,0,143,54,22,297,24,4,190,3476.35,2378.98,11585,9787.39,8371.1,18717,"Canyon County, Idaho",0.418834556854343,0.126315789473684,0.52291446278784,0.300073370738023,0.181818181818182,0
16029,600.3100000000001,459.3,1086,0,0,0,0,0,6,0,0,4,0,0,58,573.68,441.15,1008,"Caribou County, Idaho",0.552771639042357,0,0.569126984126984,0,0,NA
16031,1697.1699999999998,1488.26,4265,0,0,24,0,0,14,0,0,18,360.13,202.6,1500,1389.69,1193.29,2667,"Cassia County, Idaho",0.397929660023447,0,0.521068616422947,0.240086666666667,0,0
16033,47.5,0,102,0,0,0,0,0,0,0,0,0,25,0,58,19,0,44,"Clark County, Idaho",0.465686274509804,NA,0.431818181818182,0.431034482758621,NA,NA
16035,349.31,260.3,726,0,0,22,0,0,8,0,0,8,0,0,4,336.97,246.38,674,"Clearwater County, Idaho",0.481143250688705,0,0.499955489614243,0,0,0
16037,178.44,79.22,441,0,0,2,0,0,4,0,0,2,0,0,29,175.05,67.17,400,"Custer County, Idaho",0.404625850340136,0,0.437625,0,0,0
16039,1319.79,1201.79,3395,0,0,20,47.5,22,81,61.5,18.5,114,263.6,139.97,843,978.68,834.5600000000001,2200,"Elmore County, Idaho",0.388745213549337,0.539473684210526,0.444854545454545,0.312692763938316,0.58641975308642,0
16041,1238.8600000000001,1115.15,2534,0,0,36,0,0,13,0,0,10,66.93,26.67,214,1177.02,1060.45,2253,"Franklin County, Idaho",0.488895027624309,0,0.522423435419441,0.312757009345794,0,0
16043,708.38,582.28,1754,0,0,4,0,0,8,0,0,8,93,32.3,315,620.6,506.29,1401,"Fremont County, Idaho",0.403865450399088,0,0.442969307637402,0.295238095238095,0,0
16045,862.1,767.0999999999999,1972,0,0,8,0,0,19,0,0,12,100.04,36.96,274,758.1899999999999,682.75,1621,"Gem County, Idaho",0.437170385395538,0,0.467729796421962,0.365109489051095,0,0
16047,752.3199999999999,544.98,2490,0,0,8,0,0,4,0,0,6,220.79,92.00999999999999,1000,567.13,376.47,1456,"Gooding County, Idaho",0.302136546184739,0,0.389512362637363,0.22079,0,0
16049,661.89,512.84,1285,0,0,14,0,0,10,0,0,12,0,0,58,627.74,456.31,1173,"Idaho County, Idaho",0.515089494163424,0,0.535157715260017,0,0,0
16051,2726.63,2531.89,5340,0,0,34,0,0,12,0,0,12,228.32999999999998,93.36,642,2472.6,2281.7,4540,"Jefferson County, Idaho",0.510604868913858,0,0.544625550660793,0.355654205607477,0,0
16053,1270.3,1154.28,3835,0,0,31,0,0,12,0,0,6,464.12,339.65999999999997,1898,862.56,710.22,1863,"Jerome County, Idaho",0.331238591916558,0,0.462995169082126,0.244531085353003,0,0
16055,10416.12,9505.3,17479,18,4,159,32,16,176,0,0,96,565.51,239.41,1037,9309.5,8454.55,15296,"Kootenai County, Idaho",0.595921963499056,0,0.608623169456067,0.545332690453231,0.181818181818182,0.113207547169811
16057,2231.06,1796.86,3479,0,0,28,26,13,65,16.5,3,89,55,24,143,2003.63,1563.6100000000001,3016,"Latah County, Idaho",0.641293475136533,0.185393258426966,0.664333554376658,0.384615384615385,0.4,0
16059,300.86,191.86,743,0,0,16,0,0,10,0,0,6,0,0,22,277.51,173.9,683,"Lemhi County, Idaho",0.40492597577389,0,0.406310395314788,0,0,0
16061,339.1,198.6,630,12,0,52,0,0,0,0,0,0,0,0,32,330.34000000000003,173.98000000000002,512,"Lewis County, Idaho",0.538253968253968,NA,0.6451953125,0,NA,0.230769230769231
16063,377.58,243.10999999999999,744,0,0,2,0,0,4,0,0,0,78.62,22.68,254,293.15999999999997,158.15,484,"Lincoln County, Idaho",0.5075,NA,0.605702479338843,0.309527559055118,0,0
16065,2066.89,1961.1499999999999,4565,0,0,16,12,3,66,0,0,39,102.31,24.67,295,1937.3600000000001,1822.18,4133,"Madison County, Idaho",0.452768893756846,0,0.468753931768691,0.346813559322034,0.181818181818182,0
16067,1352.58,1181.45,3192,0,0,26,0,0,8,0,0,2,511.22,389.55,1501,850.33,742.05,1639,"Minidoka County, Idaho",0.423740601503759,0,0.518810250152532,0.340586275816123,0,0
16069,1938.15,1649.92,4096,78.2,37.69,423,0,0,26,0,0,30,49.5,8.5,187,1669.6399999999999,1450.7,3206,"Nez Perce County, Idaho",0.47318115234375,0,0.520786026200873,0.264705882352941,0,0.184869976359338
16071,329.90999999999997,297.75,654,0,0,0,0,0,0,0,0,2,0,0,24,326.28,278.8,612,"Oneida County, Idaho",0.504449541284404,0,0.533137254901961,0,NA,NA
16073,588.57,457.94,1806,0,0,12,0,0,2,0,0,6,186.44,70.18,675,430.14,298.42,1069,"Owyhee County, Idaho",0.325897009966777,0,0.402376052385407,0.276207407407407,0,0
16075,1386.32,1255,3285,0,0,10,0,0,18,0,0,16,309.56,174.29,904,1096.17,988.2,2275,"Payette County, Idaho",0.422015220700152,0,0.481832967032967,0.342433628318584,0,0
16077,450.21,348.77,1268,0,0,30,0,0,7,0,0,6,139.36,95.6,566,329.81,237.44,659,"Power County, Idaho",0.355055205047319,0,0.500470409711684,0.246219081272085,0,0
16079,527.36,429.4,1278,0,0,20,0,0,16,0,0,12,6,0,49,506.2,411.1,1161,"Shoshone County, Idaho",0.41264475743349,0,0.436003445305771,0.122448979591837,0,0
16081,443.97,392.25,1293,0,0,2,0,0,2,0,0,0,83.19,45.61,406,368.55,333.95000000000005,865,"Teton County, Idaho",0.343364269141531,NA,0.42606936416185,0.204901477832512,0,0
16083,5601.54,5105.63,12344,3,0,63,77.32,23.28,236,42.5,3,206,824.79,368.90999999999997,2432,4772.5199999999995,4191.2,9290,"Twin Falls County, Idaho",0.453786454957874,0.20631067961165,0.513726587728741,0.339140625,0.327627118644068,0.0476190476190476
16085,667.93,570.74,1080,0,0,9,0,0,8,0,0,10,20.5,4.5,60,602.0799999999999,521.78,977,"Valley County, Idaho",0.618453703703704,0,0.61625383828045,0.341666666666667,0,0
16087,600.49,472.65,1425,0,0,10,0,0,6,0,0,4,114.57,80.89,387,479.92999999999995,376.85,1000,"Washington County, Idaho",0.42139649122807,0,0.47993,0.296046511627907,0,0
17001,1818.97,1671.21,6701,0,0,10,33,15,58,73.53999999999999,34.22,504,58.16,5.04,144,1612.56,1469.8899999999999,5627,"Adams County, Illinois",0.271447545142516,0.145912698412698,0.286575439843611,0.403888888888889,0.568965517241379,0
17003,124.67999999999999,43.26,617,0,0,0,0,0,0,76.3,0,323,0,0,0,60.72,20.28,256,"Alexander County, Illinois",0.202074554294976,0.236222910216718,0.2371875,NA,NA,NA
17005,754.28,581.86,1731,0,0,2,0,0,16,0,0,34,0,0,34,688.42,516.14,1570,"Bond County, Illinois",0.435748122472559,0,0.438484076433121,0,0,0
17007,1893.42,1637.03,7354,0,0,48,16,3,80,64,0,197,509.53,282.77,2585,1341.02,1095.3,4156,"Boone County, Illinois",0.257468044601577,0.3248730964467,0.3226708373436,0.197110251450677,0.2,0
17009,122.91,77.53,555,0,0,2,0,0,0,0,0,0,0,0,12,125.94999999999999,77.78,531,"Brown County, Illinois",0.221459459459459,NA,0.237193973634652,0,NA,0
17011,1151.68,706.24,3745,0,0,4,0,0,28,0,0,32,151.16000000000003,39.19,609,937.91,551.21,2957,"Bureau County, Illinois",0.307524699599466,0,0.317182955698343,0.248210180623974,0,0
17013,209.2,142.48,428,0,0,0,0,0,2,0,0,0,0,0,8,182.54,131.07999999999998,402,"Calhoun County, Illinois",0.488785046728972,NA,0.45407960199005,0,0,NA
17015,624.74,513.32,1565,0,0,2,0,0,6,0,0,19,30,0,98,571.24,464.26,1394,"Carroll County, Illinois",0.399194888178914,0,0.409784791965567,0.306122448979592,0,0
17017,249.57999999999998,116.57000000000001,1628,0,0,0,0,0,6,42.8,0,106,65.64,19.759999999999998,586,193.67999999999998,70.62,904,"Cass County, Illinois",0.153304668304668,0.40377358490566,0.214247787610619,0.112013651877133,0,NA
17019,6023.26,5001.47,17775,0,0,50,622.75,374.49,955,589.81,114.88,4326,421.64,46.93,1785,4572.41,3667.36,9413,"Champaign County, Illinois",0.338861322081575,0.136340730466944,0.485754807181557,0.236212885154062,0.652094240837696,0
17021,1164.14,895.72,3844,0,0,10,0,0,22,0,0,28,14,0,72,1139.42,863.04,3600,"Christian County, Illinois",0.302845993756504,0,0.316505555555556,0.194444444444444,0,0
17023,583,477.55,1928,0,0,0,0,0,8,0,0,16,0,0,36,566.02,454.14,1836,"Clark County, Illinois",0.302385892116183,0,0.308289760348584,0,0,NA
17025,361.86,229.92000000000002,1716,0,0,0,0,0,16,0,0,8,0,0,31,339.47,206.93,1629,"Clay County, Illinois",0.210874125874126,0,0.208391651319828,0,0,NA
17027,2140.7599999999998,1668.19,4040,0,0,10,0,0,16,0,0,50,42,3,183,2041.8200000000002,1562.31,3683,"Clinton County, Illinois",0.529891089108911,0,0.554390442573989,0.229508196721311,0,0
17029,1235.08,993.62,4681,0,0,6,0,0,53,76.5,0,186,80.5,9.5,159,1126.51,911.72,4093,"Coles County, Illinois",0.263849604785302,0.411290322580645,0.275228438797948,0.506289308176101,0,0
17031,184853.58,155452.49,529542,557.5699999999999,305.55,4141,22011.03,15612.22,32964,30319.66,12878.01,135967,57145.4,37778.07,206311,79466.12,66448.89,139460,"Cook County, Illinois",0.34908199916154,0.222992785014011,0.569812992972895,0.276986685150089,0.667729341099381,0.134646220719633
17033,723.39,559.7,2060,0,0,0,0,0,8,0,0,16,10.5,3.5,44,692.23,524.65,1928,"Crawford County, Illinois",0.351160194174757,0,0.359040456431535,0.238636363636364,0,NA
17035,318.32,248.87,1223,0,0,2,0,0,5,0,0,8,0,0,2,305.77,238.83,1188,"Cumberland County, Illinois",0.260278004905969,0,0.257382154882155,0,0,0
17037,3879.53,3253.7999999999997,11814,0,0,34,22,3,190,203.82,12.98,982,463.54,187.23000000000002,2048,3235.28,2689.25,8168,"DeKalb County, Illinois",0.328384120534959,0.207556008146639,0.396092066601371,0.226337890625,0.115789473684211,0
17039,243.52,190.82999999999998,1351,0,0,2,0,0,12,0,0,8,36.5,0,84,201.91000000000003,156.82999999999998,1184,"De Witt County, Illinois",0.180251665433013,0,0.170532094594595,0.43452380952381,0,0
17041,670.14,524.66,2135,0,0,0,0,0,14,0,0,16,73,21,292,599.45,441.95,1772,"Douglas County, Illinois",0.313882903981265,0,0.33829006772009,0.25,0,NA
